lab,subid,trial_type,stimulus,trial_num,looking_time,total_trial_time,trial_error,trial_error_type,notes
trainorlab,s07,ADS,ADS3,7,13.4889,18.0005,noerror',,
trainorlab,s07,ADS,ADS4,12,2.2816,5.2847,noerror',,
trainorlab,s07,ADS,ADS5,2,6.331,11.811,noerror',,
trainorlab,s07,ADS,ADS6,14,1.9666,4.9697,noerror',,
trainorlab,s07,ADS,ADS7,3,9.9417,18.0015,noerror',,
trainorlab,s07,ADS,ADS8,16,3.0241,7.6292,noerror',,
trainorlab,s08,training,train1,-2,8.846,11.8491,noerror',,
trainorlab,s08,training,train2,-1,7.8314,14.3735,noerror',,
trainorlab,s08,IDS,IDS1,5,14.0569,18.0019,noerror',,
trainorlab,s08,IDS,IDS2,9,7.0985,15.0816,noerror',,
trainorlab,s08,IDS,IDS3,7,14.841,18.002,noerror',,
trainorlab,s08,IDS,IDS4,12,5.1311,10.4641,noerror',,
trainorlab,s08,IDS,IDS5,2,8.3356,13.1206,noerror',,
trainorlab,s08,IDS,IDS6,14,3.2051,6.2082,noerror',,
trainorlab,s08,IDS,IDS7,3,5.1421,9.8452,noerror',,
trainorlab,s08,IDS,IDS8,16,3.4591,7.2072,noerror',,
trainorlab,s08,ADS,ADS1,6,9.3729,12.376,noerror',,
trainorlab,s08,ADS,ADS2,10,3.8177,9.3357,noerror',,
trainorlab,s08,ADS,ADS3,8,2.3212,5.7052,noerror',,
trainorlab,s08,ADS,ADS4,11,4.8826,13.1196,noerror',,
trainorlab,s08,ADS,ADS5,1,13.2663,18.002,noerror',,
trainorlab,s08,ADS,ADS6,13,2.811,7.3871,noerror',,
trainorlab,s08,ADS,ADS7,4,10.0979,15.878,noerror',,
trainorlab,s08,ADS,ADS8,15,7.8655,12.5025,noerror',,
trainorlab,s09,training,train1,-2,8.1765,11.1796,noerror',,
trainorlab,s09,training,train2,-1,16.9466,18.0025,noerror',,
trainorlab,s09,IDS,IDS1,1,11.5305,14.5336,noerror',,
trainorlab,s09,IDS,IDS2,3,6.728,9.7311,noerror',,
trainorlab,s09,IDS,IDS3,6,14.9309,18.0018,noerror',,
trainorlab,s09,IDS,IDS4,7,7.7019,13.335,noerror',,
trainorlab,s09,IDS,IDS5,10,7.7695,11.4896,noerror',,
trainorlab,s09,IDS,IDS6,12,6.473,9.4761,noerror',,
trainorlab,s09,IDS,IDS7,13,3.1796,6.1827,error',"""experimenter interference""","""infant didn't want to look at speaker"""
trainorlab,s09,IDS,IDS8,16,6.6196,9.6227,noerror',,
trainorlab,s09,ADS,ADS1,2,18.0025,18.0025,noerror',,
trainorlab,s09,ADS,ADS2,4,6.2631,9.2662,noerror',,
trainorlab,s09,ADS,ADS3,5,12.73,18.001,noerror',,
trainorlab,s09,ADS,ADS4,8,16.6415,18.0015,noerror',"""experimenter error"" ","""accidentally stopped trial too early"""
trainorlab,s09,ADS,ADS5,9,5.5666,8.5697,noerror',,
trainorlab,s09,ADS,ADS6,11,5.958,8.9611,noerror',,
trainorlab,s09,ADS,ADS7,14,7.452,10.4551,noerror',,
trainorlab,s09,ADS,ADS8,15,11.114,14.1171,noerror',,
trainorlab,s11,training,train1,-2,6.8866,11.0975,noerror',,
trainorlab,s11,training,train2,-1,1.6717,4.6748,noerror',,
trainorlab,s11,IDS,IDS1,2,2.2021,5.2052,noerror',,
trainorlab,s11,IDS,IDS2,4,3.987,9.7021,noerror',,
trainorlab,s11,IDS,IDS3,5,9.3938,12.3969,noerror',,
trainorlab,s11,IDS,IDS4,8,13.5274,18.0002,noerror',,
trainorlab,s11,IDS,IDS5,9,2.4206,5.4237,noerror',,
trainorlab,s11,IDS,IDS6,11,8.1224,11.8465,noerror',,
trainorlab,s11,IDS,IDS7,14,14.1225,18.0015,noerror',,
trainorlab,s11,IDS,IDS8,15,13.3854,18.0011,noerror',,
trainorlab,s11,ADS,ADS1,1,10.9914,18.0011,noerror',,
trainorlab,s11,ADS,ADS2,3,4.4991,8.6001,noerror',,
trainorlab,s11,ADS,ADS3,6,6.1329,12.658,noerror',,
trainorlab,s11,ADS,ADS4,7,9.0819,12.085,noerror',,
trainorlab,s11,ADS,ADS5,10,3.864,8.1531,noerror',,
trainorlab,s11,ADS,ADS6,12,1.7866,4.7897,noerror',,
trainorlab,s11,ADS,ADS7,13,7.3565,10.3596,noerror',,
trainorlab,s11,ADS,ADS8,16,6.7465,10.8186,noerror',,
trainorlab,s12,training,train1,-2,7.7345,10.7376,noerror',,
trainorlab,s12,training,train2,-1,6.8775,9.8806,noerror',,
trainorlab,s12,IDS,IDS1,6,1.2801,4.2832,noerror',,
trainorlab,s12,IDS,IDS2,10,5.7697,5.9747,noerror',,
trainorlab,s12,IDS,IDS3,8,8.5451,11.5481,noerror',,
trainorlab,s12,IDS,IDS4,11,6.0915,9.0946,noerror',,
trainorlab,s12,IDS,IDS5,1,10.8174,18.001,noerror',,
trainorlab,s12,IDS,IDS6,13,2.4006,5.4037,noerror',,
trainorlab,s12,IDS,IDS7,4,4.8416,9.6187,noerror',,
trainorlab,s12,IDS,IDS8,15,3.6841,8.9071,noerror',,
trainorlab,s12,ADS,ADS1,5,13.3469,18.0015,noerror',,
trainorlab,s12,ADS,ADS2,9,4.229,7.2321,noerror',,
trainorlab,s12,ADS,ADS3,7,6.732,9.7351,noerror',,
trainorlab,s12,ADS,ADS4,12,6.6036,9.6067,noerror',,
trainorlab,s12,ADS,ADS5,2,9.3529,14.85,noerror',,
trainorlab,s12,ADS,ADS6,14,2.263,5.2661,noerror',,
trainorlab,s12,ADS,ADS7,3,9.2705,14.2425,noerror',,
trainorlab,s12,ADS,ADS8,16,5.8896,11.5187,noerror',,
trainorlab,s13,training,train1,-2,7.9711,15.409,noerror',,
trainorlab,s13,training,train2,-1,3.0501,6.6792,noerror',,
trainorlab,s13,IDS,IDS1,5,7.3845,16.5515,noerror',,
trainorlab,s13,IDS,IDS2,9,7.567,12.3761,error',"""parent interference""","""distracted infant"""
trainorlab,s13,IDS,IDS3,7,3.198,6.9911,noerror',,
trainorlab,s13,IDS,IDS4,12,0.9891,3.9922,noerror',,
trainorlab,s13,IDS,IDS5,2,6.3976,14.1436,noerror',,
trainorlab,s13,IDS,IDS6,14,1.0592,4.0623,noerror',,
trainorlab,s13,IDS,IDS7,3,3.9245,8.8156,noerror',,
trainorlab,s13,IDS,IDS8,16,1.3132,4.8772,error',"""parent interference""","""distracted infant"""
trainorlab,s13,ADS,ADS1,6,5.6829,11.475,noerror',,
trainorlab,s13,ADS,ADS2,10,2.4907,8.7707,noerror',,
trainorlab,s13,ADS,ADS3,8,3.8585,8.0536,noerror',,
trainorlab,s13,ADS,ADS4,11,1.7641,4.7672,noerror',,
trainorlab,s13,ADS,ADS5,1,5.2765,9.7866,noerror',,
trainorlab,s13,ADS,ADS6,13,2.7326,5.7357,noerror',,
trainorlab,s13,ADS,ADS7,4,3.615,7.3511,noerror',,
trainorlab,s13,ADS,ADS8,15,8.8278,18.0004,noerror',,
trainorlab,s14,training,train1,-2,7.2756,10.2776,error',"""experimenter interference""","""infant didn't want to look at speaker at first"""
trainorlab,s14,training,train2,-1,4.6696,7.6727,noerror',,
trainorlab,s14,IDS,IDS1,1,7.051,12.5361,noerror',,
trainorlab,s14,IDS,IDS2,3,8.0856,11.0887,noerror',,
trainorlab,s14,IDS,IDS3,6,2.3927,8.0297,noerror',,
trainorlab,s14,IDS,IDS4,7,6.4578,9.4609,noerror',,
trainorlab,s14,IDS,IDS5,10,0.8781,3.8812,noerror',,
trainorlab,s14,IDS,IDS6,12,2.1071,5.1102,noerror',,
trainorlab,s14,IDS,IDS7,13,8.533,12.6631,noerror',,
trainorlab,s14,IDS,IDS8,16,1.7457,4.7487,noerror',,
trainorlab,s14,ADS,ADS1,2,1.2907,4.5847,error',"""parent interference""","""parent attempted to insert pacifier"""
trainorlab,s14,ADS,ADS2,4,7.3951,11.4631,noerror',,
trainorlab,s14,ADS,ADS3,5,4.8006,7.8037,noerror',,
trainorlab,s14,ADS,ADS4,8,2.4227,7.5347,noerror',,
trainorlab,s14,ADS,ADS5,9,3.2697,6.2728,noerror',,
trainorlab,s14,ADS,ADS6,11,1.6317,4.6347,error',"""experimenter interference""","""accidentally started trial without baby looking"""
trainorlab,s14,ADS,ADS7,14,4.0981,9.0051,noerror',,
trainorlab,s14,ADS,ADS8,15,1.4402,4.4433,noerror',,
trainorlab,s15,training,train1,-2,13.9171,18.0011,noerror',,
trainorlab,s15,training,train2,-1,5.0916,9.8397,noerror',,
trainorlab,s15,IDS,IDS1,2,11.7162,18.0021,noerror',,
trainorlab,s15,IDS,IDS2,4,10.6906,18.0011,noerror',,
trainorlab,s15,IDS,IDS3,5,11.4232,18.0011,noerror',,
trainorlab,s15,IDS,IDS4,8,5.3142,11.6022,noerror',,
trainorlab,s15,IDS,IDS5,9,3.0492,7.1542,noerror',,
trainorlab,s15,IDS,IDS6,11,6.0103,13.6862,noerror',,
trainorlab,s15,IDS,IDS7,14,3.7987,9.0617,noerror',,
trainorlab,s15,IDS,IDS8,15,3.4382,8.1242,noerror',,
trainorlab,s15,ADS,ADS1,1,14.218,18.0016,noerror',,
trainorlab,s15,ADS,ADS2,3,9.548,18.0018,noerror',,
trainorlab,s15,ADS,ADS3,6,12.4475,18.0011,noerror',,
trainorlab,s15,ADS,ADS4,7,5.7233,11.6312,noerror',,
trainorlab,s15,ADS,ADS5,10,5.5852,11.6882,noerror',,
trainorlab,s15,ADS,ADS6,12,3.8039,9.6329,noerror',,
trainorlab,s15,ADS,ADS7,13,7.3421,14.8871,noerror',,
trainorlab,s15,ADS,ADS8,16,3.6497,9.3307,noerror',,
trainorlab,s16,training,train1,-2,13.9654,18.0011,noerror',,
trainorlab,s16,training,train2,-1,7.4746,12.8656,noerror',,
trainorlab,s16,IDS,IDS1,6,5.3786,8.3817,noerror',,
trainorlab,s16,IDS,IDS2,10,5.3206,8.9877,noerror',,
trainorlab,s16,IDS,IDS3,8,9.9776,12.9807,error',"""procedure error""","""baby stood up and sat down with mom's help, not watching the display'"
trainorlab,s16,IDS,IDS4,11,11.1179,14.121,noerror',,
trainorlab,s16,IDS,IDS5,1,2.3691,5.3722,error',"""parent interference""","""mom whispered to her"""
trainorlab,s16,IDS,IDS6,13,9.615,17.549,noerror',,
trainorlab,s16,IDS,IDS7,4,7.3696,12.2767,noerror',,
trainorlab,s16,IDS,IDS8,15,5.7466,8.7497,noerror',,
trainorlab,s16,ADS,ADS1,5,1.5646,4.5677,noerror',,
trainorlab,s16,ADS,ADS2,9,2.9006,5.9037,noerror',,
trainorlab,s16,ADS,ADS3,7,4.1392,7.5443,noerror',,
trainorlab,s16,ADS,ADS4,12,4.1576,7.1607,error',"""parent interference""","""mom soothing her, slightly fussy"""
trainorlab,s16,ADS,ADS5,2,6.166,13.2121,noerror',,
trainorlab,s16,ADS,ADS6,14,4.3426,7.3457,noerror',,
trainorlab,s16,ADS,ADS7,3,3.9077,6.9108,noerror',,
trainorlab,s16,ADS,ADS8,16,1.6756,6.7597,noerror',,
trainorlab,s17,training,train1,-2,13.1694,17.8685,noerror',,
trainorlab,s17,training,train2,-1,16.3145,18.0011,noerror',,
trainorlab,s17,IDS,IDS1,5,10.5595,14.6437,noerror',,
trainorlab,s17,IDS,IDS2,9,3.9736,6.9767,noerror',,
trainorlab,s17,IDS,IDS3,7,7.2932,11.2793,noerror',,
trainorlab,s17,IDS,IDS4,12,3.9501,7.8832,noerror',,
trainorlab,s17,IDS,IDS5,2,4.352,9.1571,noerror',,
trainorlab,s17,IDS,IDS6,14,5.1459,9.083,error',"""parent interference"" ","""mom pointed at the cabinet with display"""
trainorlab,s17,IDS,IDS7,3,14.0166,18.0026,noerror',,
trainorlab,s17,IDS,IDS8,16,2.0291,5.0322,noerror',,
trainorlab,s17,ADS,ADS1,6,7.1171,12.6062,noerror',,
trainorlab,s17,ADS,ADS2,10,5.6616,8.6648,noerror',,
trainorlab,s17,ADS,ADS3,8,5.6446,11.1137,noerror',,
trainorlab,s17,ADS,ADS4,11,5.2276,8.2309,noerror',,
trainorlab,s17,ADS,ADS5,1,15.3311,18.0021,noerror',,
trainorlab,s17,ADS,ADS6,13,6.4901,10.3122,noerror',,
trainorlab,s17,ADS,ADS7,4,14.1556,18.0016,noerror',,
trainorlab,s17,ADS,ADS8,15,9.8674,13.2146,noerror',,
trainorlab,s18,training,train1,-2,3.9106,7.5806,noerror',,
trainorlab,s18,training,train2,-1,9.5406,13.0387,noerror',,
trainorlab,s18,IDS,IDS1,1,15.7929,18.0009,noerror',,
trainorlab,s18,IDS,IDS2,3,11.2066,14.2097,noerror',,
trainorlab,s18,IDS,IDS3,6,8.3,14.9521,noerror',,
trainorlab,s18,IDS,IDS4,7,6.777,10.2631,noerror',,
trainorlab,s18,IDS,IDS5,10,4.7981,7.8012,noerror',,
trainorlab,s18,IDS,IDS6,12,2.7856,5.7887,noerror',,
trainorlab,s18,IDS,IDS7,13,7.4241,10.4272,noerror',,
trainorlab,s18,IDS,IDS8,16,4.4291,7.4322,noerror',,
trainorlab,s18,ADS,ADS1,2,13.0175,17.7816,noerror',,
trainorlab,s18,ADS,ADS2,4,17.0956,18.0006,noerror',,
trainorlab,s18,ADS,ADS3,5,13.6605,18.0021,noerror',,
trainorlab,s18,ADS,ADS4,8,11.8311,17.9551,noerror',,
trainorlab,s18,ADS,ADS5,9,6.8459,10.995,noerror',,
trainorlab,s18,ADS,ADS6,11,10.6085,14.8276,noerror',,
trainorlab,s18,ADS,ADS7,14,6.2136,9.2167,noerror',,
trainorlab,s18,ADS,ADS8,15,4.5,9.1411,noerror',,
trainorlab,s19,training,train1,-2,9.2295,13.0026,noerror',,
trainorlab,s19,training,train2,-1,15.099,18.0006,noerror',,
trainorlab,s19,IDS,IDS1,2,11.2556,16.3436,noerror',,
trainorlab,s19,IDS,IDS2,4,5.1486,8.1517,noerror',,
trainorlab,s19,IDS,IDS3,5,6.5191,12.8311,noerror',,
trainorlab,s19,IDS,IDS4,8,1.5301,4.5332,noerror',,
trainorlab,s19,IDS,IDS5,9,2.4206,5.4237,noerror',,
trainorlab,s19,IDS,IDS6,11,5.4526,11.6827,noerror',,
trainorlab,s19,IDS,IDS7,14,10.8419,17.998,noerror',,
trainorlab,s19,IDS,IDS8,15,4.0106,7.0137,noerror',,
trainorlab,s19,ADS,ADS1,1,10.7325,15.4796,noerror',,
trainorlab,s19,ADS,ADS2,3,3.094,6.0971,noerror',,
trainorlab,s19,ADS,ADS3,6,5.089,8.0921,noerror',,
trainorlab,s19,ADS,ADS4,7,11.1001,18.001,noerror',,
trainorlab,s19,ADS,ADS5,10,5.527,9.7341,noerror',,
trainorlab,s19,ADS,ADS6,12,2.1226,5.1257,noerror',,
trainorlab,s19,ADS,ADS7,13,15.4694,18.0011,noerror',,
trainorlab,s19,ADS,ADS8,16,4.4791,7.4822,noerror',,
trainorlab,s20,training,train1,-2,4.9286,10.0616,noerror',,
trainorlab,s20,training,train2,-1,5.7081,11.7002,noerror',,
trainorlab,s20,IDS,IDS1,6,5.8206,8.8237,noerror',,
trainorlab,s20,IDS,IDS2,10,3.1431,6.1462,noerror',,
trainorlab,s20,IDS,IDS3,8,3.1021,6.1052,noerror',,
trainorlab,s20,IDS,IDS4,11,3.0741,6.0772,noerror',,
trainorlab,s20,IDS,IDS5,1,7.2905,12.1947,noerror',,
trainorlab,s20,IDS,IDS6,13,4.294,7.2971,noerror',,
trainorlab,s20,IDS,IDS7,4,2.6272,5.6303,noerror',,
trainorlab,s20,IDS,IDS8,15,4.7566,7.7597,noerror',,
trainorlab,s20,ADS,ADS1,5,4.1086,7.1117,noerror',,
trainorlab,s20,ADS,ADS2,9,3.9751,6.9782,noerror',,
